ASP_DEPARTAMENTORESIDENCIA;COD_DEPARTAMENTORESIDENCIA;ASP_CIUDADRESIDENCIA;COD_ASP_CIUDADRESIDENCIA;LONGITUD_CIUDADRESIDENCIA;LATITUD_CIUDADRESIDENCIA
AMAZONAS;91;MIRITÕ - PARAN¡;91460;-71,18591266;-0,685363541
AMAZONAS;91;MIRITÕ - PARAN¡;91460;-71,18591266;-0,685363541
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
AMAZONAS;91;LA CHORRERA;91405;-72,75882534;-1,242364146
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;PUERTO NARI—O;91540;-70,35648014;-3,789916303
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
BOLÕVAR;13;CARTAGENA DE INDIAS;13001;-75,50122922;10,39881648
GUAINÕA;94;INÕRIDA;94001;-67,91828368;3,870325548
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
AMAZONAS;91;TARAPAC¡;91798;-70,001625;-2,459410794
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;ABEJORRAL;5002;-75,42892042;5,78953996
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
CALDAS;17;MANIZALES;17001;-75,49041506;5,057050564
ANTIOQUIA;5;ABRIAQUÕ;5004;-76,06315827;6,633956028
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;ALEJANDRÕA;5021;-75,14309741;6,374473802
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;AMAG¡;5030;-75,70176247;6,035833513
ANTIOQUIA;5;AMAG¡;5030;-75,70176247;6,035833513
ANTIOQUIA;5;AMAG¡;5030;-75,70176247;6,035833513
ANTIOQUIA;5;AMAG¡;5030;-75,70176247;6,035833513
ANTIOQUIA;5;AMAG¡;5030;-75,70176247;6,035833513
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;CALDAS;5129;-75,6344938;6,091577846
ANTIOQUIA;5;CALDAS;5129;-75,6344938;6,091577846
ANTIOQUIA;5;CALDAS;5129;-75,6344938;6,091577846
ANTIOQUIA;5;HELICONIA;5347;-75,73478599;6,206032884
ANTIOQUIA;5;JARDÕN;5364;-75,82306693;5,600965038
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;AMALFI;5031;-75,07314758;6,90887429
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MUTAT¡;5480;-76,4367047;7,243963173
ANTIOQUIA;5;SABANETA;5631;-75,61535088;6,150892317
CALDAS;17;SUPÕA;17777;-75,64946621;5,446099934
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;BETANIA;5091;-75,98176937;5,749214258
ANTIOQUIA;5;CAUCASIA;5154;-75,19851434;7,97776037
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;JARDÕN;5364;-75,82306693;5,600965038
ANTIOQUIA;5;JARDÕN;5364;-75,82306693;5,600965038
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;T¡MESIS;5789;-75,71422154;5,665176758
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
CHOC”;27;ISTMINA;27361;-76,68600154;5,153351003
META;50;GRANADA;50313;-73,69847756;3,534935191
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;ANZ¡;5044;-75,85371333;6,302230468
ANTIOQUIA;5;ANZ¡;5044;-75,85371333;6,302230468
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;MONTEBELLO;5467;-75,52375393;5,946563659
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;CAREPA;5147;-76,65311896;7,754204195
ANTIOQUIA;5;CAREPA;5147;-76,65311896;7,754204195
ANTIOQUIA;5;CAREPA;5147;-76,65311896;7,754204195
ANTIOQUIA;5;CAREPA;5147;-76,65311896;7,754204195
ANTIOQUIA;5;CAREPA;5147;-76,65311896;7,754204195
ANTIOQUIA;5;CHIGOROD”;5172;-76,68156472;7,666156449
ANTIOQUIA;5;CHIGOROD”;5172;-76,68156472;7,666156449
ANTIOQUIA;5;CHIGOROD”;5172;-76,68156472;7,666156449
ANTIOQUIA;5;CHIGOROD”;5172;-76,68156472;7,666156449
ANTIOQUIA;5;COPACABANA;5212;-75,50242268;6,358227531
ANTIOQUIA;5;ENVIGADO;5266;-75,58319073;6,166661798
ANTIOQUIA;5;GIRARDOTA;5308;-75,44369899;6,379349929
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MUTAT¡;5480;-76,4367047;7,243963173
ANTIOQUIA;5;MUTAT¡;5480;-76,4367047;7,243963173
ANTIOQUIA;5;MUTAT¡;5480;-76,4367047;7,243963173
ANTIOQUIA;5;RIONEGRO;5615;-75,37625576;6,14622006
ANTIOQUIA;5;SAN PEDRO DE URAB¡;5665;-76,38256213;8,278064307
ANTIOQUIA;5;SANTA ROSA DE OSOS;5686;-75,46007968;6,645172496
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
ANTIOQUIA;5;TURBO;5837;-76,72643183;8,094096738
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
CHOC”;27;BelÈn de Bajir·;27086;-76.714.722;7.372.500
CHOC”;27;RIOSUCIO;27615;-77,11110984;7,433382753
CHOC”;27;RIOSUCIO;27615;-77,11110984;7,433382753
CHOC”;27;UNGUÕA;27800;-77,09322948;8,043632715
C”RDOBA;23;LORICA;23417;-75,81688954;9,2403681
C”RDOBA;23;TIERRALTA;23807;-76,06231663;8,172246548
CUNDINAMARCA;25;GUASCA;25322;-73,87806905;4,867548752
CUNDINAMARCA;25;TOCANCIP¡;25817;-73,91174581;4,965142748
MAGDALENA;47;SANTA MARTA;47001;-74,18839705;11,22570314
NORTE DE SANTANDER;54;C⁄CUTA;54001;-72,50559097;7,905267117
QUINDÕO;63;ARMENIA;63001;-75,67624541;4,538053316
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ENVIGADO;5266;-75,58319073;6,166661798
ANTIOQUIA;5;MUTAT¡;5480;-76,4367047;7,243963173
ANTIOQUIA;5;NECOCLÕ;5490;-76,78762125;8,426025281
ANTIOQUIA;5;SAN JUAN DE URAB¡;5659;-76,52888979;8,759490605
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
SUCRE;70;SAN MARCOS;70708;-75,13902232;8,664035847
ANTIOQUIA;5;COPACABANA;5212;-75,50242268;6,358227531
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;ARMENIA;5059;-75,78656046;6,155819195
ANTIOQUIA;5;CALDAS;5129;-75,6344938;6,091577846
ANTIOQUIA;5;FREDONIA;5282;-75,67116614;5,924840042
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;DONMATÕAS;5237;-75,39409516;6,485885346
ANTIOQUIA;5;ENVIGADO;5266;-75,58319073;6,166661798
ANTIOQUIA;5;GIRARDOTA;5308;-75,44369899;6,379349929
ANTIOQUIA;5;GIRARDOTA;5308;-75,44369899;6,379349929
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
SANTANDER;68;GIR”N;68307;-73,16831269;7,071774012
ANTIOQUIA;5;ANDES;5034;-75,87925102;5,656884695
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;APARTAD”;5045;-76,62618597;7,882716696
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
ANTIOQUIA;5;BARBOSA;5079;-75,33381905;6,437988662
